ratio e_15 p_15 M M_0 r_star spin Omega_K I J/M^2 
1.00000 2.40000 1.00356 1.94959 2.28547 10.24341 0.0 15509.7 0.00000 0.00000 
1.00000 2.40800 1.01008 1.95019 2.28638 10.23680 0.0 15527.1 0.00000 0.00000 
1.00000 2.41600 1.01663 1.95079 2.28727 10.23022 0.0 15544.5 0.00000 0.00000 
1.00000 2.42400 1.02318 1.95137 2.28814 10.22366 0.0 15561.8 0.00000 0.00000 
1.00000 2.43200 1.02975 1.95243 2.28971 10.21799 0.0 15578.2 0.00000 0.00000 
1.00000 2.44000 1.03634 1.95260 2.28998 10.21080 0.0 15596.0 0.00000 0.00000 
1.00000 2.44800 1.04293 1.95315 2.29080 10.20431 0.0 15613.0 0.00000 0.00000 
1.00000 2.45600 1.04954 1.95369 2.29161 10.19784 0.0 15630.0 0.00000 0.00000 
1.00000 2.46400 1.05617 1.95421 2.29240 10.19141 0.0 15646.9 0.00000 0.00000 
1.00000 2.47200 1.06280 1.95473 2.29317 10.18499 0.0 15663.8 0.00000 0.00000 
1.00000 2.48000 1.06945 1.95523 2.29393 10.17860 0.0 15680.6 0.00000 0.00000 
1.00000 2.48800 1.07612 1.95573 2.29468 10.17223 0.0 15697.3 0.00000 0.00000 
1.00000 2.49600 1.08279 1.95621 2.29541 10.16588 0.0 15713.9 0.00000 0.00000 
1.00000 2.50400 1.08948 1.95732 2.29703 10.16067 0.0 15729.4 0.00000 0.00000 
1.00000 2.51200 1.09619 1.95778 2.29773 10.15436 0.0 15745.9 0.00000 0.00000 
1.00000 2.52000 1.10291 1.95823 2.29841 10.14808 0.0 15762.3 0.00000 0.00000 
1.00000 2.52800 1.10964 1.95868 2.29908 10.14183 0.0 15778.7 0.00000 0.00000 
1.00000 2.53600 1.11638 1.95912 2.29975 10.13561 0.0 15795.0 0.00000 0.00000 
1.00000 2.54400 1.12314 1.95955 2.30040 10.12941 0.0 15811.2 0.00000 0.00000 
1.00000 2.55200 1.12990 1.95997 2.30104 10.12323 0.0 15827.3 0.00000 0.00000 
1.00000 2.56000 1.13669 1.96039 2.30166 10.11708 0.0 15843.4 0.00000 0.00000 
1.00000 2.56800 1.14348 1.96080 2.30228 10.11096 0.0 15859.4 0.00000 0.00000 
1.00000 2.57600 1.15029 1.96120 2.30289 10.10487 0.0 15875.4 0.00000 0.00000 
1.00000 2.58400 1.15711 1.96160 2.30348 10.09880 0.0 15891.2 0.00000 0.00000 
1.00000 2.59200 1.16394 1.96198 2.30407 10.09275 0.0 15907.0 0.00000 0.00000 
1.00000 2.60000 1.17079 1.96237 2.30464 10.08673 0.0 15922.8 0.00000 0.00000 
1.00000 2.60800 1.17765 1.96274 2.30520 10.08074 0.0 15938.4 0.00000 0.00000 
1.00000 2.61600 1.18452 1.96311 2.30576 10.07477 0.0 15954.0 0.00000 0.00000 
1.00000 2.62400 1.19140 1.96347 2.30630 10.06883 0.0 15969.6 0.00000 0.00000 
1.00000 2.63200 1.19830 1.96273 2.30524 10.06099 0.0 15987.0 0.00000 0.00000 
1.00000 2.64000 1.20520 1.96304 2.30572 10.05504 0.0 16002.5 0.00000 0.00000 
1.00000 2.64800 1.21212 1.96335 2.30618 10.04910 0.0 16017.9 0.00000 0.00000 
1.00000 2.65600 1.21906 1.96364 2.30662 10.04319 0.0 16033.3 0.00000 0.00000 
1.00000 2.66400 1.22600 1.96393 2.30706 10.03729 0.0 16048.5 0.00000 0.00000 
1.00000 2.67200 1.23296 1.96421 2.30748 10.03142 0.0 16063.8 0.00000 0.00000 
1.00000 2.68000 1.23993 1.96448 2.30789 10.02557 0.0 16078.9 0.00000 0.00000 
1.00000 2.68800 1.24691 1.96474 2.30829 10.01973 0.0 16094.0 0.00000 0.00000 
1.00000 2.69600 1.25390 1.96607 2.31023 10.01574 0.0 16107.2 0.00000 0.00000 
1.00000 2.70400 1.26091 1.96522 2.30902 10.00808 0.0 16124.2 0.00000 0.00000 
1.00000 2.71200 1.26792 1.96546 2.30938 10.00230 0.0 16139.1 0.00000 0.00000 
1.00000 2.72000 1.27495 1.96570 2.30973 9.99655 0.0 16154.0 0.00000 0.00000 
1.00000 2.72800 1.28199 1.96592 2.31008 9.99082 0.0 16168.8 0.00000 0.00000 
1.00000 2.73600 1.28905 1.96614 2.31041 9.98511 0.0 16183.5 0.00000 0.00000 
1.00000 2.74400 1.29611 1.96635 2.31073 9.97941 0.0 16198.3 0.00000 0.00000 
1.00000 2.75200 1.30319 1.96655 2.31104 9.97374 0.0 16212.9 0.00000 0.00000 
1.00000 2.76000 1.31027 1.96672 2.31129 9.96804 0.0 16227.6 0.00000 0.00000 
1.00000 2.76800 1.31737 1.96691 2.31158 9.96240 0.0 16242.1 0.00000 0.00000 
1.00000 2.77600 1.32448 1.96710 2.31186 9.95679 0.0 16256.6 0.00000 0.00000 
1.00000 2.78400 1.33161 1.96727 2.31212 9.95119 0.0 16271.0 0.00000 0.00000 
1.00000 2.79200 1.33874 1.96744 2.31238 9.94562 0.0 16285.4 0.00000 0.00000 
1.00000 2.80000 1.34588 1.96761 2.31263 9.94006 0.0 16299.7 0.00000 0.00000 
1.00000 2.80800 1.35304 1.96773 2.31282 9.93447 0.0 16314.0 0.00000 0.00000 
1.00000 2.81600 1.36021 1.96789 2.31305 9.92895 0.0 16328.2 0.00000 0.00000 
1.00000 2.82400 1.36739 1.96803 2.31327 9.92345 0.0 16342.4 0.00000 0.00000 
1.00000 2.83200 1.37458 1.96817 2.31347 9.91797 0.0 16356.5 0.00000 0.00000 
1.00000 2.84000 1.38178 1.96830 2.31367 9.91251 0.0 16370.5 0.00000 0.00000 
1.00000 2.84800 1.38899 1.96839 2.31382 9.90701 0.0 16384.6 0.00000 0.00000 
1.00000 2.85600 1.39621 1.96851 2.31400 9.90159 0.0 16398.5 0.00000 0.00000 
1.00000 2.86400 1.40345 1.96863 2.31417 9.89619 0.0 16412.4 0.00000 0.00000 
1.00000 2.87200 1.41069 1.96873 2.31433 9.89080 0.0 16426.3 0.00000 0.00000 
1.00000 2.88000 1.41795 1.96884 2.31448 9.88543 0.0 16440.1 0.00000 0.00000 
1.00000 2.88800 1.42521 1.96890 2.31458 9.88002 0.0 16453.9 0.00000 0.00000 
1.00000 2.89600 1.43249 1.96899 2.31471 9.87469 0.0 16467.6 0.00000 0.00000 
1.00000 2.90400 1.43978 1.96908 2.31484 9.86938 0.0 16481.2 0.00000 0.00000 
1.00000 2.91200 1.44708 1.96916 2.31496 9.86409 0.0 16494.8 0.00000 0.00000 
1.00000 2.92000 1.45439 1.96920 2.31502 9.85875 0.0 16508.4 0.00000 0.00000 
1.00000 2.92800 1.46171 1.96927 2.31512 9.85350 0.0 16521.9 0.00000 0.00000 
1.00000 2.93600 1.46904 1.96933 2.31522 9.84826 0.0 16535.3 0.00000 0.00000 
1.00000 2.94400 1.47638 1.96939 2.31530 9.84304 0.0 16548.7 0.00000 0.00000 
1.00000 2.95200 1.48373 1.96941 2.31533 9.83777 0.0 16562.1 0.00000 0.00000 
1.00000 2.96000 1.49109 1.96946 2.31540 9.83259 0.0 16575.4 0.00000 0.00000 
1.00000 2.96800 1.49846 1.96949 2.31545 9.82740 0.0 16588.7 0.00000 0.00000 
1.00000 2.97600 1.50585 1.96953 2.31550 9.82225 0.0 16601.8 0.00000 0.00000 
1.00000 2.98400 1.51324 1.96956 2.31555 9.81712 0.0 16615.0 0.00000 0.00000 
1.00000 2.99200 1.52064 1.96956 2.31554 9.81194 0.0 16628.2 0.00000 0.00000 
1.00000 3.00000 1.52806 1.96958 2.31557 9.80684 0.0 16641.2 0.00000 0.00000 
1.00000 3.00800 1.53548 1.96960 2.31559 9.80176 0.0 16654.2 0.00000 0.00000 
1.00000 3.01600 1.54292 1.96962 2.31561 9.79670 0.0 16667.2 0.00000 0.00000 
1.00000 3.02400 1.55036 1.96959 2.31557 9.79159 0.0 16680.2 0.00000 0.00000 
1.00000 3.03200 1.55781 1.96960 2.31557 9.78656 0.0 16693.0 0.00000 0.00000 
1.00000 3.04000 1.56528 1.96960 2.31557 9.78155 0.0 16705.8 0.00000 0.00000 
1.00000 3.04800 1.57275 1.96961 2.31557 9.77653 0.0 16718.6 0.00000 0.00000 
1.00000 3.05600 1.58024 1.96955 2.31549 9.77151 0.0 16731.4 0.00000 0.00000 
1.00000 3.06400 1.58773 1.96954 2.31546 9.76654 0.0 16744.1 0.00000 0.00000 
1.00000 3.07200 1.59524 1.96952 2.31543 9.76160 0.0 16756.7 0.00000 0.00000 
1.00000 3.08000 1.60275 1.96952 2.31542 9.75665 0.0 16769.4 0.00000 0.00000 
1.00000 3.08800 1.61027 1.96944 2.31530 9.75169 0.0 16781.9 0.00000 0.00000 
1.00000 3.09600 1.61781 1.96941 2.31525 9.74680 0.0 16794.4 0.00000 0.00000 
1.00000 3.10400 1.62535 1.96941 2.31522 9.74191 0.0 16806.9 0.00000 0.00000 
1.00000 3.11200 1.63290 1.96937 2.31516 9.73704 0.0 16819.4 0.00000 0.00000 
1.00000 3.12000 1.64047 1.96927 2.31501 9.73214 0.0 16831.8 0.00000 0.00000 
1.00000 3.12800 1.64804 1.96926 2.31497 9.72731 0.0 16844.1 0.00000 0.00000 
1.00000 3.13600 1.65562 1.96921 2.31489 9.72249 0.0 16856.4 0.00000 0.00000 
1.00000 3.14400 1.66321 1.96915 2.31480 9.71768 0.0 16868.7 0.00000 0.00000 
1.00000 3.15200 1.67081 1.96907 2.31467 9.71286 0.0 16880.9 0.00000 0.00000 
1.00000 3.16000 1.67843 1.96901 2.31457 9.70808 0.0 16893.1 0.00000 0.00000 
1.00000 3.16800 1.68605 1.96895 2.31446 9.70333 0.0 16905.2 0.00000 0.00000 
1.00000 3.17600 1.69367 1.96881 2.31425 9.69853 0.0 16917.3 0.00000 0.00000 
1.00000 3.18400 1.70131 1.96878 2.31419 9.69382 0.0 16929.4 0.00000 0.00000 
1.00000 3.19200 1.70896 1.96871 2.31407 9.68911 0.0 16941.4 0.00000 0.00000 
1.00000 3.20000 1.71662 1.96863 2.31394 9.68441 0.0 16953.3 0.00000 0.00000 
1.00000 3.20800 1.72429 1.96852 2.31377 9.67970 0.0 16965.3 0.00000 0.00000 
1.00000 3.21600 1.73196 1.96844 2.31363 9.67503 0.0 16977.2 0.00000 0.00000 
1.00000 3.22400 1.73965 1.96835 2.31348 9.67038 0.0 16989.0 0.00000 0.00000 
1.00000 3.23200 1.74734 1.96823 2.31330 9.66571 0.0 17000.9 0.00000 0.00000 
1.00000 3.24000 1.75505 1.96814 2.31314 9.66109 0.0 17012.6 0.00000 0.00000 
1.00000 3.24800 1.76276 1.96804 2.31298 9.65649 0.0 17024.3 0.00000 0.00000 
1.00000 3.25600 1.77048 1.96791 2.31278 9.65186 0.0 17036.1 0.00000 0.00000 
1.00000 3.26400 1.77821 1.96781 2.31260 9.64729 0.0 17047.7 0.00000 0.00000 
1.00000 3.27200 1.78595 1.96770 2.31243 9.64273 0.0 17059.3 0.00000 0.00000 
1.00000 3.28000 1.79370 1.96756 2.31221 9.63815 0.0 17070.9 0.00000 0.00000 
1.00000 3.28800 1.80146 1.96745 2.31203 9.63362 0.0 17082.4 0.00000 0.00000 
1.00000 3.29600 1.80922 1.96731 2.31180 9.62906 0.0 17094.0 0.00000 0.00000 
1.00000 3.30400 1.81700 1.96719 2.31161 9.62456 0.0 17105.4 0.00000 0.00000 
1.00000 3.31200 1.82478 1.96707 2.31141 9.62008 0.0 17116.8 0.00000 0.00000 
1.00000 3.32000 1.83257 1.96692 2.31116 9.61557 0.0 17128.2 0.00000 0.00000 
1.00000 3.32800 1.84038 1.96679 2.31096 9.61111 0.0 17139.6 0.00000 0.00000 
1.00000 3.33600 1.84819 1.96666 2.31074 9.60667 0.0 17150.8 0.00000 0.00000 
1.00000 3.34400 1.85600 1.96650 2.31049 9.60220 0.0 17162.1 0.00000 0.00000 
1.00000 3.35200 1.86383 1.96636 2.31027 9.59779 0.0 17173.4 0.00000 0.00000 
1.00000 3.36000 1.87167 1.96622 2.31004 9.59339 0.0 17184.5 0.00000 0.00000 
1.00000 3.36800 1.87951 1.96606 2.30977 9.58897 0.0 17195.7 0.00000 0.00000 
1.00000 3.37600 1.88737 1.96591 2.30954 9.58460 0.0 17206.8 0.00000 0.00000 
1.00000 3.38400 1.89523 1.96577 2.30930 9.58024 0.0 17217.9 0.00000 0.00000 
1.00000 3.39200 1.90310 1.96559 2.30902 9.57586 0.0 17229.0 0.00000 0.00000 
1.00000 3.40000 1.91098 1.96544 2.30878 9.57153 0.0 17240.0 0.00000 0.00000 
1.00000 3.40800 1.91886 1.96526 2.30849 9.56717 0.0 17251.0 0.00000 0.00000 
1.00000 3.41600 1.92676 1.96510 2.30823 9.56287 0.0 17261.9 0.00000 0.00000 
1.00000 3.42400 1.93466 1.96495 2.30798 9.55859 0.0 17272.8 0.00000 0.00000 
1.00000 3.43200 1.94258 1.96475 2.30767 9.55427 0.0 17283.7 0.00000 0.00000 
1.00000 3.44000 1.95050 1.96459 2.30741 9.55001 0.0 17294.5 0.00000 0.00000 
1.00000 3.44800 1.95842 1.96443 2.30714 9.54577 0.0 17305.3 0.00000 0.00000 
1.00000 3.45600 1.96636 1.96423 2.30683 9.54149 0.0 17316.1 0.00000 0.00000 
1.00000 3.46400 1.97431 1.96406 2.30656 9.53727 0.0 17326.8 0.00000 0.00000 
1.00000 3.47200 1.98226 1.96389 2.30628 9.53307 0.0 17337.5 0.00000 0.00000 
1.00000 3.48000 1.99022 1.96369 2.30595 9.52883 0.0 17348.2 0.00000 0.00000 
1.00000 3.48800 1.99819 1.96351 2.30567 9.52466 0.0 17358.8 0.00000 0.00000 
1.00000 3.49600 2.00617 1.96330 2.30533 9.52044 0.0 17369.4 0.00000 0.00000 
1.00000 3.50400 2.01415 1.96313 2.30504 9.51629 0.0 17380.0 0.00000 0.00000 
1.00000 3.51200 2.02215 1.96295 2.30475 9.51215 0.0 17390.5 0.00000 0.00000 
1.00000 3.52000 2.03015 1.96273 2.30440 9.50797 0.0 17401.0 0.00000 0.00000 
1.00000 3.52800 2.03816 1.96254 2.30410 9.50386 0.0 17411.5 0.00000 0.00000 
1.00000 3.53600 2.04617 1.96236 2.30380 9.49976 0.0 17421.9 0.00000 0.00000 
1.00000 3.54400 2.05420 1.96199 2.30323 9.49546 0.0 17432.4 0.00000 0.00000 
1.00000 3.55200 2.06223 1.96195 2.30313 9.49155 0.0 17442.7 0.00000 0.00000 
1.00000 3.56000 2.07027 1.96157 2.30256 9.48728 0.0 17453.1 0.00000 0.00000 
1.00000 3.56800 2.07832 1.96136 2.30222 9.48321 0.0 17463.4 0.00000 0.00000 
1.00000 3.57600 2.08638 1.96133 2.30214 9.47935 0.0 17473.6 0.00000 0.00000 
1.00000 3.58400 2.09444 1.96094 2.30153 9.47510 0.0 17484.0 0.00000 0.00000 
1.00000 3.59200 2.10251 1.96072 2.30119 9.47107 0.0 17494.2 0.00000 0.00000 
1.00000 3.60000 2.11059 1.96070 2.30111 9.46727 0.0 17504.2 0.00000 0.00000 
1.00000 3.60800 2.11868 1.96029 2.30048 9.46304 0.0 17514.5 0.00000 0.00000 
1.00000 3.61600 2.12677 1.96007 2.30013 9.45905 0.0 17524.6 0.00000 0.00000 
1.00000 3.62400 2.13487 1.95984 2.29976 9.45506 0.0 17534.7 0.00000 0.00000 
1.00000 3.63200 2.14298 1.95962 2.29940 9.45109 0.0 17544.7 0.00000 0.00000 
1.00000 3.64000 2.15110 1.95940 2.29904 9.44711 0.0 17554.8 0.00000 0.00000 
1.00000 3.64800 2.15923 1.95916 2.29867 9.44318 0.0 17564.7 0.00000 0.00000 
1.00000 3.65600 2.16736 1.95894 2.29830 9.43923 0.0 17574.7 0.00000 0.00000 
1.00000 3.66400 2.17550 1.95871 2.29792 9.43530 0.0 17584.6 0.00000 0.00000 
1.00000 3.67200 2.18365 1.95848 2.29755 9.43139 0.0 17594.5 0.00000 0.00000 
1.00000 3.68000 2.19180 1.95824 2.29717 9.42749 0.0 17604.4 0.00000 0.00000 
1.00000 3.68800 2.19996 1.95801 2.29679 9.42360 0.0 17614.2 0.00000 0.00000 
1.00000 3.69600 2.20813 1.95777 2.29641 9.41973 0.0 17624.0 0.00000 0.00000 
1.00000 3.70400 2.21631 1.95753 2.29602 9.41586 0.0 17633.8 0.00000 0.00000 
1.00000 3.71200 2.22449 1.95729 2.29563 9.41201 0.0 17643.5 0.00000 0.00000 
1.00000 3.72000 2.23268 1.95705 2.29524 9.40817 0.0 17653.3 0.00000 0.00000 
1.00000 3.72800 2.24088 1.95681 2.29485 9.40434 0.0 17662.9 0.00000 0.00000 
1.00000 3.73600 2.24909 1.95656 2.29445 9.40052 0.0 17672.6 0.00000 0.00000 
1.00000 3.74400 2.25730 1.95632 2.29405 9.39672 0.0 17682.2 0.00000 0.00000 
1.00000 3.75200 2.26552 1.95607 2.29365 9.39292 0.0 17691.8 0.00000 0.00000 
1.00000 3.76000 2.27375 1.95582 2.29325 9.38914 0.0 17701.4 0.00000 0.00000 
1.00000 3.76800 2.28198 1.95557 2.29284 9.38537 0.0 17710.9 0.00000 0.00000 
1.00000 3.77600 2.29022 1.95532 2.29244 9.38161 0.0 17720.4 0.00000 0.00000 
1.00000 3.78400 2.29847 1.95507 2.29203 9.37786 0.0 17729.9 0.00000 0.00000 
1.00000 3.79200 2.30673 1.95481 2.29161 9.37412 0.0 17739.3 0.00000 0.00000 
1.00000 3.80000 2.31499 1.95456 2.29120 9.37040 0.0 17748.8 0.00000 0.00000 
1.00000 3.80800 2.32326 1.95430 2.29078 9.36668 0.0 17758.1 0.00000 0.00000 
1.00000 3.81600 2.33154 1.95404 2.29037 9.36298 0.0 17767.5 0.00000 0.00000 
1.00000 3.82400 2.33982 1.95379 2.28995 9.35928 0.0 17776.8 0.00000 0.00000 
1.00000 3.83200 2.34811 1.95352 2.28952 9.35560 0.0 17786.1 0.00000 0.00000 
1.00000 3.84000 2.35641 1.95326 2.28910 9.35193 0.0 17795.4 0.00000 0.00000 
1.00000 3.84800 2.36471 1.95300 2.28867 9.34827 0.0 17804.7 0.00000 0.00000 
1.00000 3.85600 2.37302 1.95274 2.28825 9.34462 0.0 17813.9 0.00000 0.00000 
1.00000 3.86400 2.38134 1.95247 2.28782 9.34099 0.0 17823.1 0.00000 0.00000 
1.00000 3.87200 2.38966 1.95221 2.28739 9.33736 0.0 17832.3 0.00000 0.00000 
1.00000 3.88000 2.39800 1.95194 2.28695 9.33374 0.0 17841.4 0.00000 0.00000 
1.00000 3.88800 2.40633 1.95167 2.28652 9.33014 0.0 17850.5 0.00000 0.00000 
1.00000 3.89600 2.41468 1.95140 2.28608 9.32654 0.0 17859.6 0.00000 0.00000 
1.00000 3.90400 2.42303 1.95113 2.28564 9.32296 0.0 17868.7 0.00000 0.00000 
1.00000 3.91200 2.43139 1.95086 2.28520 9.31939 0.0 17877.7 0.00000 0.00000 
1.00000 3.92000 2.43975 1.95059 2.28476 9.31583 0.0 17886.7 0.00000 0.00000 
1.00000 3.92800 2.44812 1.95032 2.28432 9.31228 0.0 17895.7 0.00000 0.00000 
1.00000 3.93600 2.45650 1.95004 2.28387 9.30873 0.0 17904.6 0.00000 0.00000 
1.00000 3.94400 2.46489 1.94977 2.28343 9.30520 0.0 17913.5 0.00000 0.00000 
1.00000 3.95200 2.47328 1.94949 2.28297 9.30168 0.0 17922.4 0.00000 0.00000 
1.00000 3.96000 2.48168 1.94922 2.28253 9.29817 0.0 17931.3 0.00000 0.00000 
1.00000 3.96800 2.49008 1.94894 2.28208 9.29468 0.0 17940.1 0.00000 0.00000 
1.00000 3.97600 2.49849 1.94866 2.28162 9.29118 0.0 17949.0 0.00000 0.00000 
1.00000 3.98400 2.50691 1.94838 2.28117 9.28771 0.0 17957.8 0.00000 0.00000 
1.00000 3.99200 2.51533 1.94810 2.28071 9.28424 0.0 17966.5 0.00000 0.00000 
